date,shift,process,line,time_slot,model,loss_min,loss_type_code,loss_type_name,complexity,loss_detail,sub_idx,action,target,actual,target_mi,actual_mi,target_ate,actual_ate
2026-06-13,NIGHT,SMT,PS04,G,L83CA9N-HVD,120.0,CHANGE_MODEL,모델교체,복합,"Change model xong lúc 23:20, kỹ thuật làm chương trình SAOI",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS04,H,L83CA9N-HVD,54.0,CHANGE_MODEL,모델교체,복합,mới change model line chạy chưa ổn định,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS04,I,L83CA9N-HVD,71.0,AI_STOCK,AI자재부족,복합,chờ boar AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS04,J,L83CA9N-HVD,81.0,AI_STOCK,AI자재부족,복합,chờ boar AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS04,K,L83CA9N-HVD,90.0,AI_STOCK,AI자재부족,복합,AI hết stock đối ứng change model L55CA9N-HVD,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS04,TOTAL,L65CA9N-HVD,250.0,CHANGE_MODEL,모델교체,복합,change model L83CA9N từ 20:50,1,,1200.0,346.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS04,TOTAL,L65CA9N-HVD,242.0,AI_STOCK,AI자재부족,복합,chờ boar AI,2,,1200.0,346.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS05,F,L65E60A-HVD,51.0,COMP_ERR,부품불량,복합,Lỗi AI chân dài,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS05,G,L65E60A-HVD,8.0,AOI_SAOI,AOI/S-AOI불량,복합,lỗi AI scan sót công đoạn,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS05,H,L65E60A-HVD,27.0,FEEDER,SMT Feeder불량,복합,lỗi Feeder không nhận tín hiệu,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS05,TOTAL,L65E60A-HVD,51.0,COMP_ERR,부품불량,복합,Lỗi AI chân dài,1,,1320.0,1256.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS05,TOTAL,L65E60A-HVD,8.0,AOI_SAOI,AOI/S-AOI불량,복합,lỗi AI scan sót công đoạn,2,,1320.0,1256.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS05,TOTAL,L65E60A-HVD,27.0,FEEDER,SMT Feeder불량,복합,lỗi Feeder không nhận tín hiệu,3,,1320.0,1256.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS08,F,L65S7A-HVD,26.0,PRINTER,Printer불량,단일,lỗi keo,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS08,TOTAL,L65S7A-HVD,26.0,PRINTER,Printer불량,단일,lỗi keo,1,,2400.0,2400.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS11,F,L65S7A-HVD,27.0,ETC,기타,단일,kĩ thuật set chân pin,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,NIGHT,SMT,PS11,TOTAL,L65S7A-HVD,27.0,ETC,기타,단일,kĩ thuật set chân pin,1,,2250.0,2290.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS01,A,L65S7A_HVD,80.0,MOUTER,Mouter불량,복합,Printer đứt dây bell băng tải,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS01,B,L65S7A_HVD,25.0,MOUTER,Mouter불량,복합,Printer đứt dây bell băng tải,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS01,TOTAL,L65S7A_HVD,105.0,MOUTER,Mouter불량,단일,Printer đứt dây bell băng tải,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,2750.0,2050.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS02,A,L55S7_HVD,15.0,MOUTER,Mouter불량,복합,Mouter 3 bị lệch chân pin,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS02,TOTAL,L55S7_HVD,15.0,MOUTER,Mouter불량,단일,Mouter 3 bị lệch chân pin,1,kỹ thuật điều chỉnh ,2200.0,2190.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS03,A,L55F70NA_HVD,20.0,MOUTER,Mouter불량,복합,Printer kẹt board,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS03,B,L55F70NA_HVD,5.0,MOUTER,Mouter불량,복합,Lỗi pickup linh kiện,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS03,C,L55F70NA_HVD,10.0,MOUTER,Mouter불량,복합,Lỗi pickup linh kiện,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS03,D,L55F70NA_HVD,5.0,MOUTER,Mouter불량,복합,Lỗi pickup linh kiện,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS03,TOTAL,L55F70NA_HVD,40.0,MOUTER,Mouter불량,단일,Printer kẹt board,1,kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,1375.0,1275.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS05,A,L65E70A_HVD,40.0,MOUTER,Mouter불량,복합,Mouter 2 lỗi treo mấy,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS05,TOTAL,L65E70A_HVD,40.0,MOUTER,Mouter불량,단일,Mouter 2 lỗi treo mấy,1,kỹ thuật điều chỉnh ,1375.0,1255.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS11,A,L65S7_HVD,80.0,PRINTER,Printer불량,복합,Printer lỗi dao qét,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS11,B,L65S7_HVD,60.0,WAITING_SMT,SMT대기,복합,Chờ Board từ AI,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS11,TOTAL,L65S7_HVD,80.0,PRINTER,Printer불량,복합,Printer lỗi dao qét,1,kỹ thuật điều chỉnh ,2200.0,330.0,0.0,0.0,0.0,0.0
2026-06-14,DAY,SMT,PS11,TOTAL,L65S7_HVD,60.0,WAITING_SMT,SMT대기,복합,Chờ Board từ AI,2,kỹ thuật điều chỉnh ,2200.0,330.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,F,L65S8N-HVD,23.0,MOUTER,Mouter불량,복합,"Lỗi keo 15 phút, lỗi pickup moutor 10 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,G,L65S8N-HVD,55.0,ETC,기타,복합,AI thiếu stock đợi tìm từ 22:30-23:20,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,H,L65S8W-HVD,7.0,MOUTER,Mouter불량,복합,"Lỗi keo 15 phút, lỗi pickup moutor 10 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,I,L65S8W-HVD,53.0,DONE_PLAN,계획완료,복합,hết plan,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,J,L65S7-FVD,82.4,CHANGE_MODEL,모델교체,복합,Change model từ 04:00-05:30,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,TOTAL,L65S8N-HVD,23.0,MOUTER,Mouter불량,복합,"Lỗi keo 15 phút, lỗi pickup moutor 10 phút",1,,2456.0,1614.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,TOTAL,L65S8N-HVD,55.0,ETC,기타,복합,AI thiếu stock đợi tìm từ 22:30-23:20,2,,2456.0,1614.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,TOTAL,L65S8N-HVD,60.0,DONE_PLAN,계획완료,복합,"Lỗi keo 15 phút, lỗi pickup moutor 10 phút | AI thiếu stock đợi tìm từ 22:30-23:20 | hết plan | Change model từ 04:00-05:30",3,,2456.0,1614.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS01,TOTAL,L65S8N-HVD,82.4,CHANGE_MODEL,모델교체,복합,Change model từ 04:00-05:30,4,,2456.0,1614.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,F,L55S7-HVD,43.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,G,L55S7-HVD,37.0,AOI_SAOI,AOI/S-AOI불량,복합,Lỗi AI scan sót,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,H,L55S7-HVD,3.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,I,L55S7-HVD,39.0,DONE_PLAN,계획완료,복합,hết plan,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,TOTAL,L55S7-HVD,43.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,1686.0,1237.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,TOTAL,L55S7-HVD,37.0,AOI_SAOI,AOI/S-AOI불량,복합,Lỗi AI scan sót,2,,1686.0,1237.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS02,TOTAL,L55S7-HVD,42.0,DONE_PLAN,계획완료,복합,AI ko có stock đợi plan sắp xếp đối ứng | Lỗi AI scan sót | hết plan | dừng line clear hàng NG,3,,1686.0,1237.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,F,L55F70NA-HHS,34.0,UPH,UPH미달,복합,Line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,G,L55F70NA-HHS,26.0,UPH,UPH미달,복합,Line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,H,L55F70NA-HHS,25.0,UPH,UPH미달,복합,Line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,I,L55F70NA-HHS,24.0,UPH,UPH미달,복합,Line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,J,L55F70NA-HHS,63.0,DONE_PLAN,계획완료,복합,"kết thúc model , change model L75S7A PS05 Plan ngày 15/6 từ 05:30",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,TOTAL,L55F70NA-HHS,109.0,UPH,UPH미달,복합,Line không đáp ứng được UPH,1,,1354.0,950.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS03,TOTAL,L55F70NA-HHS,63.0,DONE_PLAN,계획완료,복합,"kết thúc model , change model L75S7A PS05 Plan ngày 15/6 từ 05:30",2,,1354.0,950.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,F,L65CA9N-HVD,20.0,SPI,SPI불량,복합,SPI lỗi ảo vừa chạy vừa pass,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,G,L65CA9N-HVD,22.0,COMP_ERR,부품불량,복합,Lỗi lệch linh kiện vừa chạy vừa chỉnh từ 22:12-22:50,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,H,L65CA9N-HVD,7.0,SPI,SPI불량,복합,SPI lỗi ảo vừa chạy vừa pass,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,I,L65CA9N-HVD,15.0,MOUTER,Mouter불량,복합,lỗi pickup moutor 3 từ 01:50-02:10,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,TOTAL,L65CA9N-HVD,20.0,SPI,SPI불량,복합,SPI lỗi ảo vừa chạy vừa pass,1,,1340.0,1080.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,TOTAL,L65CA9N-HVD,22.0,COMP_ERR,부품불량,복합,Lỗi lệch linh kiện vừa chạy vừa chỉnh từ 22:12-22:50,2,,1340.0,1080.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS04,TOTAL,L65CA9N-HVD,22.0,MOUTER,Mouter불량,복합,SPI lỗi ảo vừa chạy vừa pass | Lỗi lệch linh kiện vừa chạy vừa chỉnh từ 22:12-22:50 | lỗi pickup moutor 3 từ 01:50-02:10,3,,1340.0,1080.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS05,F,L65E70A-HVD,18.0,FEEDER,SMT Feeder불량,단일,Lỗi feeder m3,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS05,G,L65E70A-HVD,2.0,FEEDER,SMT Feeder불량,단일,Lỗi feeder m3,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS05,H,L65E70A-HVD,10.0,FEEDER,SMT Feeder불량,단일,Lỗi feeder m3,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS05,TOTAL,L65E70A-HVD,30.0,FEEDER,SMT Feeder불량,단일,Lỗi feeder m3,1,,1340.0,1175.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,F,L65S7-HVD,68.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,G,L65S7-HVD,10.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,H,L65S7-HVD,14.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,I,L65S7-HVD,24.0,PRINTER,Printer불량,복합,Lỗi priter tràn keo,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,J,L65S7-HVD,56.0,AI_STOCK,AI자재부족,복합,AI hết boar từ 04:00-04:45,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,68.0,ETC,기타,복합,AI ko có stock đợi plan sắp xếp đối ứng,1,,2456.0,1738.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,80.0,AI_STOCK,AI자재부족,복합,AI ko có stock đợi plan sắp xếp đối ứng | Lỗi priter tràn keo | AI hết boar từ 04:00-04:45,2,,2456.0,1738.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,24.0,PRINTER,Printer불량,복합,Lỗi priter tràn keo,3,,2456.0,1738.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS11,F,L75S7A-HVD,58.5,AOI_SAOI,AOI/S-AOI불량,복합,Lỗi SAOI từ 20:00-21:00 không test được hàng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS11,G,L75S7A-HVD,53.0,NG_BUFFER,NG Buffer불량,복합,Kẹt boar Ng buffet nhiều lần ko test được hàng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS11,TOTAL,L75S7A-HVD,58.5,AOI_SAOI,AOI/S-AOI불량,복합,Lỗi SAOI từ 20:00-21:00 không test được hàng,1,,1786.0,1430.0,0.0,0.0,0.0,0.0
2026-06-14,NIGHT,SMT,PS11,TOTAL,L75S7A-HVD,53.0,NG_BUFFER,NG Buffer불량,복합,Kẹt boar Ng buffet nhiều lần ko test được hàng,2,,1786.0,1430.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,A,L55S7_HVD,10.0,MOUTER,Mouter불량,복합,mounter #2 lỗi pickup item 217033275RTD,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,B,L55S7_HVD,7.0,COMP_ERR,부품불량,복합,Lỗi lệch linh kiện,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,C,L55S7_HVD,30.0,MOUTER,Mouter불량,복합,mounter #2 lỗi pickup item 217033275RTD,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,D,L55S7_HVD,15.0,MOUTER,Mouter불량,복합,Máy mounter#2 lỗi trục Z,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,TOTAL,L55S7_HVD,25.0,MOUTER,Mouter불량,복합,mounter #2 lỗi pickup item 217033275RTD,1,kỹ thuật xử lý  | kỹ thuật xử lý ,2750.0,2480.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,TOTAL,L55S7_HVD,7.0,COMP_ERR,부품불량,복합,Lỗi lệch linh kiện,2,kỹ thuật xử lý  | kỹ thuật xử lý ,2750.0,2480.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS02,TOTAL,L55S7_HVD,30.0,DONE_PLAN,계획완료,복합,mounter #2 lỗi pickup item 217033275RTD | Lỗi lệch linh kiện | Máy mounter#2 lỗi trục Z | Kết thúc plan,3,kỹ thuật xử lý  | kỹ thuật xử lý ,2750.0,2480.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS03,A,L75S7A_HVD,54.0,MOUTER,Mouter불량,복합,mounter #1 kẹt board Lỗi cắm văng linh kiện kỹ thuật kiểm tra tất cả chân pin 20p,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS03,B,L75S7A_HVD,27.0,MOUTER,Mouter불량,복합,Máy printer kẹt board,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS03,C,L75S7A_HVD,48.0,WAITING_SMT,SMT대기,복합,Chờ board AI,1,kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS03,TOTAL,L75S7A_HVD,81.0,MOUTER,Mouter불량,복합,mounter #1 kẹt board Lỗi cắm văng linh kiện kỹ thuật kiểm tra tất cả chân pin 20p,1,kỹ thuật xử lý  | kỹ thuật xử lý ,2000.0,1600.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS03,TOTAL,L75S7A_HVD,48.0,WAITING_SMT,SMT대기,복합,Chờ board AI,2,kỹ thuật xử lý  | kỹ thuật xử lý ,2000.0,1600.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,A,L65CA9N_HVD,25.0,PRINTER,Printer불량,복합,printer thiếu keo,1,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,B,L65CA9N_HVD,24.0,PRINTER,Printer불량,복합,Printer lỗi nghẹt keo,1,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,C,L65CA9N_HVD,29.0,MOUTER,Mouter불량,복합,Máy Mounter#3 lổi cắm văng linh kiện,1,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,D,L65CA9N_HVD,15.0,MOUTER,Mouter불량,복합,Unloader đầu line lỗi kẹt board,1,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,E,L65CA9N_HVD,12.0,MOUTER,Mouter불량,복합,Printer lỗi kẹt board,1,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,TOTAL,L65CA9N_HVD,49.0,PRINTER,Printer불량,복합,printer thiếu keo,1,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,1375.0,1200.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS04,TOTAL,L65CA9N_HVD,56.0,MOUTER,Mouter불량,복합,Máy Mounter#3 lổi cắm văng linh kiện,2,kỹ thuật xử lý  | kỹ thuật xử lý  | kỹ thuật xử lý ,1375.0,1200.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS08,A,L65S7_HVD,64.0,WAITING_SMT,SMT대기,복합,chờ board AI,1,kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,DAY,SMT,PS08,TOTAL,L65S7_HVD,64.0,WAITING_SMT,SMT대기,단일,chờ board AI,1,kỹ thuật xử lý ,2750.0,1307.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS01,F,L65CA9N-HVD,62.0,PRINTER,Printer불량,단일,"chạy boar lau 30 phút, lỗi printer tràn keo 30 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,62.0,PRINTER,Printer불량,단일,"chạy boar lau 30 phút, lỗi printer tràn keo 30 phút",1,,1340.0,1080.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS03,F,L75S7A-HVD,23.0,ETC,기타,단일,Lỗi scan start boar (do boar lau),1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS03,TOTAL,L75S7A-HVD,23.0,ETC,기타,단일,Lỗi scan start boar (do boar lau),1,,1760.0,1760.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS04,F,L65E70A-HVD,120.0,CHANGE_MODEL,모델교체,복합,change model,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS04,G,L65E70A-HVD,24.0,ETC,기타,복합,sản xuất lúc 22:20,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS04,TOTAL,L65E70A-HVD,120.0,CHANGE_MODEL,모델교체,복합,change model,1,,1340.0,1000.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS04,TOTAL,L65E70A-HVD,24.0,ETC,기타,복합,sản xuất lúc 22:20,2,,1340.0,1000.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS05,F,L65E70A-HVD,75.0,AOI_SAOI,AOI/S-AOI불량,단일,AI scan nhầm công đoạn 200 nên ko có sản lượng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS05,TOTAL,L65E70A-HVD,75.0,AOI_SAOI,AOI/S-AOI불량,단일,AI scan nhầm công đoạn 200 nên ko có sản lượng,1,,1320.0,1242.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS08,F,L65S7-HVD,97.0,AI_STOCK,AI자재부족,단일,đợi AI clear ver 1.1,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,97.0,AI_STOCK,AI자재부족,단일,đợi AI clear ver 1.1,1,,2400.0,2100.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,A,L55CA9N_HVD,120.0,WAITING_SMT,SMT대기,복합,.Chờ Board Từ AI,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,B,L55CA9N_HVD,120.0,WAITING_SMT,SMT대기,복합,.Chờ Board Từ AI,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,C,L55CA9N_HVD,60.0,MOUTER,Mouter불량,복합,Printer lỗi qét keo ko điều Mouter lối nhận dạng linh kiện không gắp đc,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,D,L55CA9N_HVD,10.0,MOUTER,Mouter불량,복합,Lỗi pickup linh kiện,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,E,L55CA9N_HVD,20.0,MOUTER,Mouter불량,복합,Mouter lỗi văng linh kiện,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,TOTAL,L55CA9N_HVD,240.0,WAITING_SMT,SMT대기,복합,.Chờ Board Từ AI,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,1320.0,616.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS04,TOTAL,L55CA9N_HVD,90.0,MOUTER,Mouter불량,복합,Printer lỗi qét keo ko điều Mouter lối nhận dạng linh kiện không gắp đc,2,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh  | kỹ thuật điều chỉnh ,1320.0,616.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS05,A,L75S7N_HVD,120.0,WAITING_SMT,SMT대기,복합,Chờ board từ AI,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS05,B,L75S7N_HVD,120.0,WAITING_SMT,SMT대기,복합,Chờ board từ AI,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
